sub_sys, event_name
syscalls, sys_enter_listxattr
syscalls, sys_enter_llistxattr
syscalls, sys_enter_lookup_dcookie
syscalls, sys_enter_lremovexattr
syscalls, sys_enter_lseek
syscalls, sys_enter_lsetxattr
syscalls, sys_enter_madvise
syscalls, sys_enter_membarrier
syscalls, sys_enter_memfd_create
syscalls, sys_enter_mincore
syscalls, sys_enter_mkdirat
syscalls, sys_enter_mknodat
syscalls, sys_enter_mlock
syscalls, sys_enter_mlock2
syscalls, sys_enter_mlockall
syscalls, sys_enter_mount
syscalls, sys_enter_mprotect
syscalls, sys_enter_mq_getsetattr
syscalls, sys_enter_mq_notify
syscalls, sys_enter_mq_open
syscalls, sys_enter_mq_timedreceive
syscalls, sys_enter_mq_timedsend
syscalls, sys_enter_mq_unlink
syscalls, sys_enter_mremap
syscalls, sys_enter_msgctl
syscalls, sys_enter_msgget
syscalls, sys_enter_msgrcv
syscalls, sys_enter_msgsnd
syscalls, sys_enter_msync
syscalls, sys_enter_munlock
syscalls, sys_enter_munlockall
syscalls, sys_enter_munmap
syscalls, sys_enter_name_to_handle_at
syscalls, sys_enter_nanosleep
syscalls, sys_enter_newfstat
syscalls, sys_enter_newfstatat
syscalls, sys_enter_newuname
syscalls, sys_enter_open_by_handle_at
syscalls, sys_enter_openat
syscalls, sys_enter_perf_event_open
syscalls, sys_enter_personality
syscalls, sys_enter_pipe2
syscalls, sys_enter_pivot_root
syscalls, sys_enter_ppoll
syscalls, sys_enter_prctl
syscalls, sys_enter_pread64
syscalls, sys_enter_preadv
syscalls, sys_enter_prlimit64
syscalls, sys_enter_process_vm_readv
syscalls, sys_enter_process_vm_writev
syscalls, sys_enter_pselect6
syscalls, sys_enter_ptrace
syscalls, sys_enter_pwrite64
syscalls, sys_enter_pwritev
syscalls, sys_enter_quotactl
syscalls, sys_enter_read
syscalls, sys_enter_readahead
syscalls, sys_enter_readlinkat
syscalls, sys_enter_readv
syscalls, sys_enter_reboot
syscalls, sys_enter_recvfrom
syscalls, sys_enter_recvmmsg
syscalls, sys_enter_recvmsg
syscalls, sys_enter_remap_file_pages
syscalls, sys_enter_removexattr
syscalls, sys_enter_renameat
syscalls, sys_enter_renameat2
syscalls, sys_enter_request_key
syscalls, sys_enter_restart_syscall
syscalls, sys_enter_rt_sigaction
syscalls, sys_enter_rt_sigpending
syscalls, sys_enter_rt_sigprocmask
syscalls, sys_enter_rt_sigqueueinfo
syscalls, sys_enter_rt_sigsuspend
syscalls, sys_enter_rt_sigtimedwait
syscalls, sys_enter_rt_tgsigqueueinfo
syscalls, sys_enter_sched_get_priority_max
syscalls, sys_enter_sched_get_priority_min
syscalls, sys_enter_sched_getaffinity
syscalls, sys_enter_sched_getattr
syscalls, sys_enter_sched_getparam
syscalls, sys_enter_sched_getscheduler
syscalls, sys_enter_sched_rr_get_interval
syscalls, sys_enter_sched_setaffinity
syscalls, sys_enter_sched_setattr
syscalls, sys_enter_sched_setparam
syscalls, sys_enter_sched_setscheduler
syscalls, sys_enter_sched_yield
syscalls, sys_enter_semctl
syscalls, sys_enter_semget
syscalls, sys_enter_semop
syscalls, sys_enter_semtimedop
syscalls, sys_enter_sendfile64
syscalls, sys_enter_sendmmsg
syscalls, sys_enter_sendmsg
syscalls, sys_enter_sendto
syscalls, sys_enter_set_robust_list
syscalls, sys_enter_set_tid_address
syscalls, sys_enter_setdomainname
syscalls, sys_enter_setfsgid
syscalls, sys_enter_setfsuid
syscalls, sys_enter_setgid
syscalls, sys_enter_setgroups
syscalls, sys_enter_sethostname
syscalls, sys_enter_setitimer
syscalls, sys_enter_setns
syscalls, sys_enter_setpgid
syscalls, sys_enter_setpriority
syscalls, sys_enter_setregid
syscalls, sys_enter_setresgid
syscalls, sys_enter_setresuid
syscalls, sys_enter_setreuid
syscalls, sys_enter_setrlimit
syscalls, sys_enter_setsid
syscalls, sys_enter_setsockopt
syscalls, sys_enter_settimeofday
syscalls, sys_enter_setuid
syscalls, sys_enter_setxattr
syscalls, sys_enter_shmat
syscalls, sys_enter_shmctl
syscalls, sys_enter_shmdt
syscalls, sys_enter_shmget
syscalls, sys_enter_shutdown
syscalls, sys_enter_sigaltstack
syscalls, sys_enter_signalfd4
syscalls, sys_enter_socket
syscalls, sys_enter_socketpair
syscalls, sys_enter_splice
syscalls, sys_enter_statfs
syscalls, sys_enter_swapoff
syscalls, sys_enter_swapon
syscalls, sys_enter_symlinkat
syscalls, sys_enter_sync
syscalls, sys_enter_sync_file_range
syscalls, sys_enter_syncfs
syscalls, sys_enter_sysinfo
syscalls, sys_enter_syslog
syscalls, sys_enter_tee
syscalls, sys_enter_tgkill
syscalls, sys_enter_timer_create
syscalls, sys_enter_timer_delete
syscalls, sys_enter_timer_getoverrun
syscalls, sys_enter_timer_gettime
syscalls, sys_enter_timer_settime
syscalls, sys_enter_timerfd_create
syscalls, sys_enter_timerfd_gettime
syscalls, sys_enter_timerfd_settime
syscalls, sys_enter_times
syscalls, sys_enter_tkill
syscalls, sys_enter_truncate
syscalls, sys_enter_umask
syscalls, sys_enter_umount
syscalls, sys_enter_unlinkat
syscalls, sys_enter_unshare
syscalls, sys_enter_utimensat
syscalls, sys_enter_vhangup
syscalls, sys_enter_vmsplice
syscalls, sys_enter_wait4
syscalls, sys_enter_waitid
syscalls, sys_enter_write
syscalls, sys_enter_writev
syscalls, sys_exit_accept
syscalls, sys_exit_accept4
syscalls, sys_exit_acct
syscalls, sys_exit_add_key
syscalls, sys_exit_adjtimex
syscalls, sys_exit_bind
syscalls, sys_exit_brk
syscalls, sys_exit_capget
syscalls, sys_exit_capset
syscalls, sys_exit_chdir
syscalls, sys_exit_chroot
syscalls, sys_exit_clock_adjtime
syscalls, sys_exit_clock_getres
syscalls, sys_exit_clock_gettime
syscalls, sys_exit_clock_nanosleep
syscalls, sys_exit_clock_settime
syscalls, sys_exit_clone
syscalls, sys_exit_close
syscalls, sys_exit_connect
syscalls, sys_exit_delete_module
syscalls, sys_exit_dup
syscalls, sys_exit_dup3
syscalls, sys_exit_epoll_create1
syscalls, sys_exit_epoll_ctl
syscalls, sys_exit_epoll_pwait
syscalls, sys_exit_eventfd2
syscalls, sys_exit_execve
syscalls, sys_exit_execveat
syscalls, sys_exit_exit
syscalls, sys_exit_exit_group
syscalls, sys_exit_faccessat
syscalls, sys_exit_fadvise64_64
syscalls, sys_exit_fallocate
syscalls, sys_exit_fanotify_init
syscalls, sys_exit_fanotify_mark
syscalls, sys_exit_fchdir
syscalls, sys_exit_fchmod
syscalls, sys_exit_fchmodat
syscalls, sys_exit_fchown
syscalls, sys_exit_fchownat
syscalls, sys_exit_fcntl
syscalls, sys_exit_fdatasync
syscalls, sys_exit_fgetxattr
syscalls, sys_exit_finit_module
syscalls, sys_exit_flistxattr
syscalls, sys_exit_flock
syscalls, sys_exit_fremovexattr
syscalls, sys_exit_fsetxattr
syscalls, sys_exit_fstatfs
syscalls, sys_exit_fsync
syscalls, sys_exit_ftruncate
syscalls, sys_exit_futex
syscalls, sys_exit_get_robust_list
syscalls, sys_exit_getcpu
syscalls, sys_exit_getcwd
syscalls, sys_exit_getdents64
syscalls, sys_exit_getegid
syscalls, sys_exit_geteuid
syscalls, sys_exit_getgid
syscalls, sys_exit_getgroups
syscalls, sys_exit_getitimer
syscalls, sys_exit_getpeername
syscalls, sys_exit_getpgid
syscalls, sys_exit_getpid
syscalls, sys_exit_getppid
syscalls, sys_exit_getpriority
syscalls, sys_exit_getrandom
syscalls, sys_exit_getresgid
syscalls, sys_exit_getresuid
syscalls, sys_exit_getrlimit
syscalls, sys_exit_getrusage
syscalls, sys_exit_getsid
syscalls, sys_exit_getsockname
syscalls, sys_exit_getsockopt
syscalls, sys_exit_gettid
syscalls, sys_exit_gettimeofday
syscalls, sys_exit_getuid
syscalls, sys_exit_getxattr
syscalls, sys_exit_init_module
syscalls, sys_exit_inotify_add_watch
syscalls, sys_exit_inotify_init1
syscalls, sys_exit_inotify_rm_watch
syscalls, sys_exit_io_cancel
syscalls, sys_exit_io_destroy
syscalls, sys_exit_io_getevents
syscalls, sys_exit_io_setup
syscalls, sys_exit_io_submit
syscalls, sys_exit_ioctl
syscalls, sys_exit_ioprio_get
syscalls, sys_exit_ioprio_set
syscalls, sys_exit_keyctl
syscalls, sys_exit_kill
syscalls, sys_exit_lgetxattr
syscalls, sys_exit_linkat
syscalls, sys_exit_listen
syscalls, sys_exit_listxattr
syscalls, sys_exit_llistxattr
syscalls, sys_exit_lookup_dcookie
syscalls, sys_exit_lremovexattr
syscalls, sys_exit_lseek
syscalls, sys_exit_lsetxattr
syscalls, sys_exit_madvise
syscalls, sys_exit_membarrier
syscalls, sys_exit_memfd_create
syscalls, sys_exit_mincore
syscalls, sys_exit_mkdirat
syscalls, sys_exit_mknodat
syscalls, sys_exit_mlock
syscalls, sys_exit_mlock2
syscalls, sys_exit_mlockall
syscalls, sys_exit_mount
syscalls, sys_exit_mprotect
syscalls, sys_exit_mq_getsetattr
syscalls, sys_exit_mq_notify
syscalls, sys_exit_mq_open
syscalls, sys_exit_mq_timedreceive
syscalls, sys_exit_mq_timedsend
syscalls, sys_exit_mq_unlink
syscalls, sys_exit_mremap
syscalls, sys_exit_msgctl
syscalls, sys_exit_msgget
syscalls, sys_exit_msgrcv
syscalls, sys_exit_msgsnd
syscalls, sys_exit_msync
syscalls, sys_exit_munlock
syscalls, sys_exit_munlockall
syscalls, sys_exit_munmap
syscalls, sys_exit_name_to_handle_at
syscalls, sys_exit_nanosleep
syscalls, sys_exit_newfstat
syscalls, sys_exit_newfstatat
syscalls, sys_exit_newuname
syscalls, sys_exit_open_by_handle_at
syscalls, sys_exit_openat
syscalls, sys_exit_perf_event_open
syscalls, sys_exit_personality
syscalls, sys_exit_pipe2
syscalls, sys_exit_pivot_root
syscalls, sys_exit_ppoll
syscalls, sys_exit_prctl
syscalls, sys_exit_pread64
syscalls, sys_exit_preadv
syscalls, sys_exit_prlimit64
syscalls, sys_exit_process_vm_readv
syscalls, sys_exit_process_vm_writev
syscalls, sys_exit_pselect6
syscalls, sys_exit_ptrace
syscalls, sys_exit_pwrite64
syscalls, sys_exit_pwritev
syscalls, sys_exit_quotactl
syscalls, sys_exit_read
syscalls, sys_exit_readahead
syscalls, sys_exit_readlinkat
syscalls, sys_exit_readv
syscalls, sys_exit_reboot
syscalls, sys_exit_recvfrom
syscalls, sys_exit_recvmmsg
syscalls, sys_exit_recvmsg
syscalls, sys_exit_remap_file_pages
syscalls, sys_exit_removexattr
syscalls, sys_exit_renameat
syscalls, sys_exit_renameat2
syscalls, sys_exit_request_key
syscalls, sys_exit_restart_syscall
syscalls, sys_exit_rt_sigaction
syscalls, sys_exit_rt_sigpending
syscalls, sys_exit_rt_sigprocmask
syscalls, sys_exit_rt_sigqueueinfo
syscalls, sys_exit_rt_sigsuspend
syscalls, sys_exit_rt_sigtimedwait
syscalls, sys_exit_rt_tgsigqueueinfo
syscalls, sys_exit_sched_get_priority_max
syscalls, sys_exit_sched_get_priority_min
syscalls, sys_exit_sched_getaffinity
syscalls, sys_exit_sched_getattr
syscalls, sys_exit_sched_getparam
syscalls, sys_exit_sched_getscheduler
syscalls, sys_exit_sched_rr_get_interval
syscalls, sys_exit_sched_setaffinity
syscalls, sys_exit_sched_setattr
syscalls, sys_exit_sched_setparam
syscalls, sys_exit_sched_setscheduler
syscalls, sys_exit_sched_yield
syscalls, sys_exit_semctl
syscalls, sys_exit_semget
syscalls, sys_exit_semop
syscalls, sys_exit_semtimedop
syscalls, sys_exit_sendfile64
syscalls, sys_exit_sendmmsg
syscalls, sys_exit_sendmsg
syscalls, sys_exit_sendto
syscalls, sys_exit_set_robust_list
syscalls, sys_exit_set_tid_address
syscalls, sys_exit_setdomainname
syscalls, sys_exit_setfsgid
syscalls, sys_exit_setfsuid
syscalls, sys_exit_setgid
syscalls, sys_exit_setgroups
syscalls, sys_exit_sethostname
syscalls, sys_exit_setitimer
syscalls, sys_exit_setns
syscalls, sys_exit_setpgid
syscalls, sys_exit_setpriority
syscalls, sys_exit_setregid
syscalls, sys_exit_setresgid
syscalls, sys_exit_setresuid
syscalls, sys_exit_setreuid
syscalls, sys_exit_setrlimit
syscalls, sys_exit_setsid
syscalls, sys_exit_setsockopt
syscalls, sys_exit_settimeofday
syscalls, sys_exit_setuid
syscalls, sys_exit_setxattr
syscalls, sys_exit_shmat
syscalls, sys_exit_shmctl
syscalls, sys_exit_shmdt
syscalls, sys_exit_shmget
syscalls, sys_exit_shutdown
syscalls, sys_exit_sigaltstack
syscalls, sys_exit_signalfd4
syscalls, sys_exit_socket
syscalls, sys_exit_socketpair
syscalls, sys_exit_splice
syscalls, sys_exit_statfs
syscalls, sys_exit_swapoff
syscalls, sys_exit_swapon
syscalls, sys_exit_symlinkat
syscalls, sys_exit_sync
syscalls, sys_exit_sync_file_range
syscalls, sys_exit_syncfs
syscalls, sys_exit_sysinfo
syscalls, sys_exit_syslog
syscalls, sys_exit_tee
syscalls, sys_exit_tgkill
syscalls, sys_exit_timer_create
syscalls, sys_exit_timer_delete
syscalls, sys_exit_timer_getoverrun
syscalls, sys_exit_timer_gettime
syscalls, sys_exit_timer_settime
syscalls, sys_exit_timerfd_create
syscalls, sys_exit_timerfd_gettime
syscalls, sys_exit_timerfd_settime
syscalls, sys_exit_times
syscalls, sys_exit_tkill
syscalls, sys_exit_truncate
syscalls, sys_exit_umask
syscalls, sys_exit_umount
syscalls, sys_exit_unlinkat
syscalls, sys_exit_unshare
syscalls, sys_exit_utimensat
syscalls, sys_exit_vhangup
syscalls, sys_exit_vmsplice
syscalls, sys_exit_wait4
syscalls, sys_exit_waitid
syscalls, sys_exit_write
syscalls, sys_exit_writev
task, task_newtask
task, task_rename
thermal, cdev_update
thermal, thermal_power_cpu_get_power
thermal, thermal_power_cpu_limit
thermal, thermal_power_devfreq_get_power
thermal, thermal_power_devfreq_limit
thermal, thermal_temperature
thermal, thermal_zone_trip
timer, hrtimer_cancel
timer, hrtimer_expire_entry
timer, hrtimer_expire_exit
timer, hrtimer_init
timer, hrtimer_start
timer, itimer_expire
timer, itimer_state
timer, tick_stop
timer, timer_cancel
timer, timer_expire_entry
timer, timer_expire_exit
timer, timer_init
timer, timer_start
udp, udp_fail_queue_rcv_skb
vmscan, mm_shrink_slab_end
vmscan, mm_shrink_slab_start
vmscan, mm_vmscan_direct_reclaim_begin
vmscan, mm_vmscan_direct_reclaim_end
vmscan, mm_vmscan_kswapd_sleep
vmscan, mm_vmscan_kswapd_wake
vmscan, mm_vmscan_lru_isolate
vmscan, mm_vmscan_lru_shrink_inactive
vmscan, mm_vmscan_memcg_isolate
vmscan, mm_vmscan_memcg_reclaim_begin
vmscan, mm_vmscan_memcg_reclaim_end
vmscan, mm_vmscan_memcg_softlimit_reclaim_begin
vmscan, mm_vmscan_memcg_softlimit_reclaim_end
vmscan, mm_vmscan_wakeup_kswapd
vmscan, mm_vmscan_writepage
workqueue, workqueue_activate_work
workqueue, workqueue_execute_end
workqueue, workqueue_execute_start
workqueue, workqueue_queue_work
writeback, balance_dirty_pages
writeback, bdi_dirty_ratelimit
writeback, global_dirty_state
writeback, wbc_writepage
writeback, writeback_bdi_register
writeback, writeback_congestion_wait
writeback, writeback_dirty_inode
writeback, writeback_dirty_inode_enqueue
writeback, writeback_dirty_inode_start
writeback, writeback_dirty_page
writeback, writeback_exec
writeback, writeback_lazytime
writeback, writeback_lazytime_iput
writeback, writeback_mark_inode_dirty
writeback, writeback_nowork
writeback, writeback_pages_written
writeback, writeback_queue
writeback, writeback_queue_io
writeback, writeback_sb_inodes_requeue
writeback, writeback_single_inode
writeback, writeback_single_inode_start
writeback, writeback_start
writeback, writeback_wait
writeback, writeback_wait_iff_congested
writeback, writeback_wake_background
writeback, writeback_write_inode
writeback, writeback_write_inode_start
writeback, writeback_written
xhci-hcd, xhci_address_ctx
xhci-hcd, xhci_cmd_completion
xhci-hcd, xhci_dbg_address
xhci-hcd, xhci_dbg_cancel_urb
xhci-hcd, xhci_dbg_context_change
xhci-hcd, xhci_dbg_init
xhci-hcd, xhci_dbg_quirks
xhci-hcd, xhci_dbg_reset_ep
xhci-hcd, xhci_dbg_ring_expansion
